instrument_id,trading_day,open,high,low,close,volume,turnover,open_interest
T2312,20230630,101.47000122070000000,101.59999847410000000,101.41000366210000000,101.58999633790000000,3662.000000,3716327150.000000,8521.000000
T2312,20230724,101.98500061040000000,102.02500152590000000,101.91000366210000000,101.97499847410000000,4638.000000,4728706750.000000,15133.000000
T2312,20230725,101.76999664310000000,101.76999664310000000,101.37000274660000000,101.38999938960000000,16155.000000,16400661950.000000,19306.000000
T2312,20230726,101.40000152590000000,101.56999969480000000,101.37000274660000000,101.54499816890000000,10391.000000,10542796350.000000,21025.000000
T2312,20230727,101.56500244140000000,101.75499725340000000,101.55500030520000000,101.67500305180000000,9989.000000,10154353050.000000,23370.000000
T2312,20230728,101.66500091550000000,101.71499633790000000,101.44000244140000000,101.50000000000000000,15375.000000,15615798350.000000,27494.000000
T2312,20230731,101.34999847410000000,101.43000030520000000,101.27500152590000000,101.37500000000000000,18151.000000,18395563000.000000,32862.000000
T2312,20230801,101.43000030520000000,101.58499908450000000,101.41500091550000000,101.43000030520000000,16334.000000,16579721700.000000,37216.000000
T2312,20230802,101.55000305180000000,101.59999847410000000,101.51000213620000000,101.54000091550000000,16480.000000,16736201200.000000,43129.000000
T2312,20230803,101.59500122070000000,101.71499633790000000,101.58999633790000000,101.69499969480000000,14189.000000,14424214950.000000,46834.000000
T2312,20230804,101.63999938960000000,101.90499877930000000,101.55999755860000000,101.76000213620000000,26070.000000,26523109050.000000,49624.000000
T2312,20230807,101.78500366210000000,101.86000061040000000,101.75000000000000000,101.85500335690000000,15192.000000,15466234200.000000,54245.000000
T2312,20230808,101.83999633790000000,101.90499877930000000,101.83000183110000000,101.90499877930000000,19265.000000,19625243600.000000,59193.000000
T2312,20230809,101.93000030520000000,101.93000030520000000,101.83499908450000000,101.87500000000000000,15840.000000,16137464650.000000,62739.000000
T2312,20230810,101.87000274660000000,101.87500000000000000,101.79499816890000000,101.82499694820000000,12585.000000,12815230850.000000,65952.000000
T2312,20230811,101.83000183110000000,101.94000244140000000,101.83000183110000000,101.90499877930000000,22936.000000,23368924600.000000,71376.000000
T2312,20230814,102.07499694820000000,102.16000366210000000,102.04499816890000000,102.05000305180000000,33936.000000,34651800000.000000,82819.000000
T2312,20230815,102.50000000000000000,102.56500244140000000,102.30500030520000000,102.31999969480000000,61653.000000,63135479100.000000,93779.000000
T2312,20230816,102.43000030520000000,102.48999786380000000,102.40499877930000000,102.47499847410000000,39522.000000,40484356800.000000,105353.000000
T2312,20230817,102.47499847410000000,102.47499847410000000,102.29000091550000000,102.30500030520000000,41178.000000,42153383450.000000,115229.000000
T2312,20230818,102.34999847410000000,102.47499847410000000,102.33000183110000000,102.45999908450000000,42481.000000,43505730500.000000,125743.000000
T2312,20230821,102.55999755860000000,102.83000183110000000,102.50499725340000000,102.73999786380000000,69773.000000,71615196650.000000,141510.000000
T2312,20230822,102.65000152590000000,102.75499725340000000,102.59500122070000000,102.66500091550000000,89621.000000,92018844400.000000,159703.000000
T2312,20230823,102.63500213620000000,102.69000244140000000,102.58000183110000000,102.65000152590000000,64624.000000,66332329650.000000,166120.000000
T2312,20230824,102.66500091550000000,102.69499969480000000,102.58999633790000000,102.66500091550000000,54292.000000,55728312950.000000,171137.000000
T2312,20230825,102.68000030520000000,102.69499969480000000,102.46499633790000000,102.50000000000000000,67141.000000,68867022250.000000,172317.000000
T2312,20230828,102.18000030520000000,102.44999694820000000,102.16500091550000000,102.44499969480000000,78896.000000,80739695750.000000,173168.000000
T2312,20230829,102.41000366210000000,102.44999694820000000,102.19499969480000000,102.29499816890000000,83297.000000,85212194400.000000,173020.000000
T2312,20230830,102.28500366210000000,102.47000122070000000,102.23999786380000000,102.40499877930000000,70239.000000,71916329000.000000,177380.000000
T2312,20230831,102.44000244140000000,102.47000122070000000,102.37000274660000000,102.41500091550000000,58849.000000,60271241450.000000,176043.000000
T2312,20230901,102.33000183110000000,102.34500122070000000,102.06999969480000000,102.11000061040000000,78806.000000,80555725900.000000,175326.000000
T2312,20230904,101.95999908450000000,101.99500274660000000,101.81500244140000000,101.94499969480000000,95152.000000,96962111750.000000,176457.000000
T2312,20230905,101.98500061040000000,102.02500152590000000,101.87999725340000000,101.90499877930000000,66870.000000,68172948750.000000,178725.000000
T2312,20230906,101.93499755860000000,101.95500183110000000,101.67500305180000000,101.68000030520000000,90858.000000,92495573450.000000,183655.000000
T2312,20230907,101.66999816890000000,101.79000091550000000,101.55999755860000000,101.58999633790000000,87412.000000,88876016300.000000,189620.000000
T2312,20230908,101.70500183110000000,101.76499938960000000,101.51000213620000000,101.68499755860000000,78797.000000,80096191700.000000,190507.000000
T2312,20230911,101.62000274660000000,101.76499938960000000,101.51000213620000000,101.74500274660000000,82259.000000,83610124950.000000,188323.000000
T2312,20230912,101.84999847410000000,101.93499755860000000,101.76000213620000000,101.79000091550000000,67088.000000,68323595450.000000,182177.000000
T2312,20230913,101.83499908450000000,101.97499847410000000,101.80500030520000000,101.93499755860000000,69982.000000,71317810550.000000,177171.000000
T2312,20230914,101.91999816890000000,102.09999847410000000,101.87000274660000000,102.06999969480000000,69476.000000,70852816950.000000,179390.000000
T2312,20230915,102.02999877930000000,102.05500030520000000,101.80500030520000000,101.80999755860000000,94375.000000,96159630650.000000,180916.000000
T2312,20230918,101.70999908450000000,101.76999664310000000,101.58499908450000000,101.70999908450000000,92278.000000,93801208700.000000,184380.000000
T2312,20230919,101.69999694820000000,101.78500366210000000,101.67500305180000000,101.73999786380000000,69921.000000,71129188250.000000,183251.000000
T2312,20230920,101.66999816890000000,101.80000305180000000,101.66000366210000000,101.72000122070000000,69215.000000,70416511300.000000,185822.000000
T2312,20230921,101.69499969480000000,101.90499877930000000,101.69499969480000000,101.87000274660000000,73632.000000,74974896750.000000,187376.000000
T2312,20230922,101.86000061040000000,101.88500213620000000,101.59999847410000000,101.61499786380000000,79340.000000,80704854650.000000,187455.000000
T2312,20230925,101.62999725340000000,101.72499847410000000,101.44000244140000000,101.55999755860000000,93306.000000,94775573650.000000,190008.000000
T2312,20230926,101.51999664310000000,101.62500000000000000,101.44000244140000000,101.59999847410000000,68362.000000,69408661300.000000,188784.000000
T2312,20230927,101.66000366210000000,101.69000244140000000,101.52999877930000000,101.62000274660000000,62259.000000,63251622300.000000,186572.000000
T2312,20230928,101.65000152590000000,101.83000183110000000,101.60500335690000000,101.78500366210000000,66177.000000,67320456600.000000,183775.000000
T2312,20231009,101.79000091550000000,101.88999938960000000,101.75000000000000000,101.80000305180000000,63126.000000,64284164950.000000,182444.000000
T2312,20231010,101.73999786380000000,101.75000000000000000,101.66500091550000000,101.69999694820000000,63482.000000,64567409550.000000,182936.000000
T2312,20231011,101.63999938960000000,101.65499877930000000,101.48000335690000000,101.48999786380000000,90479.000000,91881835900.000000,187367.000000
T2312,20231012,101.40000152590000000,101.59500122070000000,101.36000061040000000,101.56500244140000000,81756.000000,82972707800.000000,187768.000000
T2312,20231013,101.59999847410000000,101.73500061040000000,101.58499908450000000,101.66000366210000000,74200.000000,75425610450.000000,185161.000000
T2312,20231016,101.75000000000000000,101.77999877930000000,101.63500213620000000,101.75499725340000000,63838.000000,64929106750.000000,185130.000000
T2312,20231017,101.69499969480000000,101.69499969480000000,101.54499816890000000,101.60500335690000000,71431.000000,72586234700.000000,184274.000000
T2312,20231018,101.59500122070000000,101.67500305180000000,101.51999664310000000,101.55000305180000000,71691.000000,72836058000.000000,184510.000000
T2312,20231019,101.51499938960000000,101.54499816890000000,101.23999786380000000,101.25000000000000000,95867.000000,97175645600.000000,189601.000000
T2312,20231020,101.38500213620000000,101.51499938960000000,101.18499755860000000,101.47000122070000000,105147.000000,106555852850.000000,187691.000000
T2312,20231023,101.55500030520000000,101.63500213620000000,101.52999877930000000,101.58999633790000000,69180.000000,70279879350.000000,181473.000000
T2312,20231024,101.44999694820000000,101.55000305180000000,101.33499908450000000,101.48000335690000000,88648.000000,89934399400.000000,179935.000000
T2312,20231025,101.44999694820000000,101.73999786380000000,101.31500244140000000,101.71499633790000000,124803.000000,126712054550.000000,172950.000000
T2312,20231026,101.69000244140000000,101.79499816890000000,101.66000366210000000,101.66999816890000000,71256.000000,72483704450.000000,171806.000000
T2312,20231027,101.65000152590000000,101.74500274660000000,101.58999633790000000,101.68499755860000000,68674.000000,69828155900.000000,170907.000000
T2312,20231030,101.70500183110000000,101.79000091550000000,101.69499969480000000,101.72499847410000000,59980.000000,61023394350.000000,166784.000000
T2312,20231031,101.76499938960000000,101.94000244140000000,101.75000000000000000,101.88999938960000000,79302.000000,80802367750.000000,170003.000000
T2312,20231101,101.90000152590000000,101.97499847410000000,101.83999633790000000,101.91500091550000000,76337.000000,77795105050.000000,166718.000000
T2312,20231102,101.98999786380000000,102.09500122070000000,101.95999908450000000,102.09500122070000000,64522.000000,65827205850.000000,165243.000000
T2312,20231103,102.04000091550000000,102.08499908450000000,101.95999908450000000,102.05500030520000000,52262.000000,53323718200.000000,162552.000000
T2312,20231106,102.08000183110000000,102.12000274660000000,101.98000335690000000,102.09500122070000000,57246.000000,58418064200.000000,162698.000000
T2312,20231107,102.12500000000000000,102.15000152590000000,102.00000000000000000,102.04499816890000000,61187.000000,62453745050.000000,163045.000000
T2312,20231108,102.01000213620000000,102.21499633790000000,101.95500183110000000,102.15000152590000000,79572.000000,81225501100.000000,162539.000000
T2312,20231109,102.16000366210000000,102.19999694820000000,102.11000061040000000,102.11499786380000000,56579.000000,57798488900.000000,157332.000000
T2312,20231110,102.12500000000000000,102.20999908450000000,102.06999969480000000,102.18000030520000000,53226.000000,54368368500.000000,154147.000000
T2312,20231113,102.15499877930000000,102.23500061040000000,102.12000274660000000,102.19499969480000000,63712.000000,65103123300.000000,150081.000000
T2312,20231114,102.19499969480000000,102.20999908450000000,102.00000000000000000,102.08499908450000000,77760.000000,79391596150.000000,141694.000000
T2312,20231115,102.03500366210000000,102.12999725340000000,101.96499633790000000,102.07499694820000000,70262.000000,71700201400.000000,133011.000000
T2312,20231116,102.08999633790000000,102.22000122070000000,102.07499694820000000,102.19999694820000000,68016.000000,69479412850.000000,127756.000000
T2312,20231117,102.17500305180000000,102.24500274660000000,102.12000274660000000,102.19999694820000000,66549.000000,68000538700.000000,116541.000000
T2312,20231120,102.18000030520000000,102.19999694820000000,102.06999969480000000,102.19499969480000000,65780.000000,67181014300.000000,104406.000000
T2312,20231121,102.16999816890000000,102.19499969480000000,102.05000305180000000,102.09999847410000000,58105.000000,59336809750.000000,91856.000000
T2312,20231122,102.10500335690000000,102.11499786380000000,101.94499969480000000,101.98500061040000000,42717.000000,43577931950.000000,76603.000000
T2312,20231123,101.91000366210000000,101.91500091550000000,101.76499938960000000,101.80999755860000000,25856.000000,26329136100.000000,67572.000000
T2312,20231124,101.87999725340000000,101.93000030520000000,101.75000000000000000,101.80999755860000000,15251.000000,15533366400.000000,63273.000000
T2312,20231127,101.78500366210000000,101.82499694820000000,101.70500183110000000,101.73500061040000000,13565.000000,13805749350.000000,59099.000000
T2312,20231128,101.85500335690000000,101.91999816890000000,101.80999755860000000,101.89499664310000000,5937.000000,6047621700.000000,56441.000000
T2312,20231129,101.88500213620000000,102.00000000000000000,101.83499908450000000,102.00000000000000000,51920.000000,52905242400.000000,6078.000000
T2312,20231130,102.04499816890000000,102.08999633790000000,101.99500274660000000,101.99500274660000000,158.000000,161232300.000000,5971.000000
T2312,20231201,101.98999786380000000,102.05500030520000000,101.97499847410000000,101.97499847410000000,89.000000,90804000.000000,5659.000000
T2312,20231204,101.96499633790000000,102.00499725340000000,101.90000152590000000,101.94499969480000000,182.000000,185586650.000000,5293.000000
T2312,20231205,101.93000030520000000,101.98999786380000000,101.85500335690000000,101.98999786380000000,117.000000,119230550.000000,2625.000000
T2312,20231206,102.01999664310000000,102.01999664310000000,101.90000152590000000,101.90000152590000000,23.000000,23455950.000000,2570.000000
T2312,20231207,101.93499755860000000,102.05999755860000000,101.92500305180000000,101.94999694820000000,42.000000,42831250.000000,1255.000000
T2312,20231208,101.94999694820000000,101.94999694820000000,101.94999694820000000,101.94999694820000000,50.000000,50975000.000000,0.000000
T2403,20230612,101.13999938960000000,101.23999786380000000,101.11000061040000000,101.16000366210000000,461.000000,466384400.000000,350.000000
T2403,20230613,101.23000335690000000,101.50000000000000000,101.23000335690000000,101.39499664310000000,584.000000,591930850.000000,473.000000
T2403,20230614,101.44499969480000000,101.58499908450000000,101.37500000000000000,101.41000366210000000,378.000000,383488350.000000,574.000000
T2403,20230615,101.36000061040000000,101.36000061040000000,101.06999969480000000,101.08499908450000000,585.000000,591998300.000000,775.000000
T2403,20230616,101.08000183110000000,101.08000183110000000,100.76999664310000000,100.87999725340000000,555.000000,560051350.000000,989.000000
T2403,20230619,100.83499908450000000,100.90499877930000000,100.66000366210000000,100.71499633790000000,409.000000,412173300.000000,1096.000000
T2403,20230620,100.77500152590000000,100.87999725340000000,100.76499938960000000,100.85500335690000000,213.000000,214739500.000000,1107.000000
T2403,20230626,100.98000335690000000,101.06999969480000000,100.98000335690000000,101.00000000000000000,261.000000,263676450.000000,1162.000000
T2403,20230627,100.97499847410000000,100.97499847410000000,100.81500244140000000,100.87000274660000000,244.000000,246152600.000000,1191.000000
T2403,20230630,101.08999633790000000,101.23500061040000000,101.07499694820000000,101.23000335690000000,252.000000,254923600.000000,1220.000000
T2403,20230724,101.69000244140000000,101.69000244140000000,101.55000305180000000,101.61499786380000000,178.000000,180840100.000000,2082.000000
T2403,20230725,101.38999938960000000,101.38999938960000000,101.04000091550000000,101.08000183110000000,1294.000000,1309165450.000000,2787.000000
T2403,20230726,101.09999847410000000,101.19499969480000000,101.04499816890000000,101.18000030520000000,589.000000,595504250.000000,2865.000000
T2403,20230727,101.20500183110000000,101.37000274660000000,101.19000244140000000,101.31500244140000000,253.000000,256199600.000000,2836.000000
T2403,20230728,101.31500244140000000,101.33000183110000000,101.08000183110000000,101.12000274660000000,570.000000,576747000.000000,3022.000000
T2403,20230731,101.05000305180000000,101.05000305180000000,100.90499877930000000,100.97000122070000000,953.000000,962021750.000000,3279.000000
T2403,20230801,101.00000000000000000,101.13500213620000000,100.98999786380000000,100.98999786380000000,485.000000,490234400.000000,3335.000000
T2403,20230802,101.05000305180000000,101.16000366210000000,101.05000305180000000,101.08999633790000000,359.000000,362982700.000000,3446.000000
T2403,20230803,101.15499877930000000,101.24500274660000000,101.15000152590000000,101.23999786380000000,364.000000,368371400.000000,3449.000000
T2403,20230804,101.14499664310000000,101.41500091550000000,101.12500000000000000,101.30999755860000000,493.000000,499301850.000000,3501.000000
T2403,20230807,101.29499816890000000,101.37999725340000000,101.29499816890000000,101.37999725340000000,319.000000,323264800.000000,3579.000000
T2403,20230808,101.37500000000000000,101.42500305180000000,101.35500335690000000,101.41999816890000000,273.000000,276807650.000000,3570.000000
T2403,20230809,101.43000030520000000,101.45500183110000000,101.40499877930000000,101.44000244140000000,640.000000,649167600.000000,3455.000000
T2403,20230810,101.43499755860000000,101.44000244140000000,101.37500000000000000,101.37500000000000000,293.000000,297075700.000000,3519.000000
T2403,20230811,101.43000030520000000,101.50499725340000000,101.41500091550000000,101.49500274660000000,627.000000,636145400.000000,3645.000000
T2403,20230814,101.61499786380000000,101.73999786380000000,101.61499786380000000,101.65499877930000000,882.000000,896936950.000000,3696.000000
T2403,20230815,102.00499725340000000,102.12999725340000000,101.90499877930000000,101.91500091550000000,1654.000000,1686739300.000000,3927.000000
T2403,20230816,101.98000335690000000,102.06500244140000000,101.98000335690000000,102.05999755860000000,1414.000000,1442421400.000000,4113.000000
T2403,20230817,102.04499816890000000,102.06999969480000000,101.88999938960000000,101.91000366210000000,804.000000,819858450.000000,4364.000000
T2403,20230818,101.94499969480000000,102.05999755860000000,101.93000030520000000,102.05500030520000000,539.000000,549781850.000000,4398.000000
T2403,20230821,102.11000061040000000,102.46499633790000000,102.09999847410000000,102.36000061040000000,1642.000000,1679681000.000000,4552.000000
T2403,20230822,102.34999847410000000,102.38500213620000000,102.25000000000000000,102.29499816890000000,792.000000,810319550.000000,4715.000000
T2403,20230823,102.29000091550000000,102.33000183110000000,102.25000000000000000,102.31500244140000000,974.000000,996374350.000000,4806.000000
T2403,20230824,102.31999969480000000,102.36000061040000000,102.29000091550000000,102.34999847410000000,1014.000000,1037612750.000000,5076.000000
T2403,20230825,102.37000274660000000,102.40000152590000000,102.19999694820000000,102.23500061040000000,1298.000000,1327612750.000000,5247.000000
T2403,20230828,101.80999755860000000,102.15499877930000000,101.80999755860000000,102.15499877930000000,1371.000000,1399083500.000000,5180.000000
T2403,20230829,102.15499877930000000,102.16500091550000000,101.93499755860000000,102.00000000000000000,1248.000000,1273081100.000000,5664.000000
T2403,20230830,101.98999786380000000,102.15499877930000000,101.97000122070000000,102.11499786380000000,1345.000000,1372979650.000000,5592.000000
T2403,20230831,102.14499664310000000,102.17500305180000000,102.05999755860000000,102.12000274660000000,1404.000000,1433578400.000000,5599.000000
T2403,20230901,102.09500122070000000,102.09500122070000000,101.77500152590000000,101.80999755860000000,4341.000000,4423363800.000000,6651.000000
T2403,20230904,101.59999847410000000,101.69499969480000000,101.50499725340000000,101.62500000000000000,3134.000000,3183816900.000000,6913.000000
T2403,20230905,101.65000152590000000,101.69000244140000000,101.55500030520000000,101.56999969480000000,3170.000000,3221603300.000000,6936.000000
T2403,20230906,101.62500000000000000,101.63500213620000000,101.36499786380000000,101.38500213620000000,4911.000000,4983975550.000000,8023.000000
T2403,20230907,101.36000061040000000,101.47000122070000000,101.25000000000000000,101.26999664310000000,4935.000000,5002509450.000000,8510.000000
T2403,20230908,101.35500335690000000,101.45500183110000000,101.19499969480000000,101.34999847410000000,4094.000000,4148109450.000000,8969.000000
T2403,20230911,101.29499816890000000,101.41500091550000000,101.18000030520000000,101.38999938960000000,5190.000000,5257844400.000000,9090.000000
T2403,20230912,101.48500061040000000,101.56999969480000000,101.41500091550000000,101.45500183110000000,4051.000000,4111324050.000000,9141.000000
T2403,20230913,101.48000335690000000,101.65499877930000000,101.46499633790000000,101.61499786380000000,3909.000000,3970679500.000000,9183.000000
T2403,20230914,101.61499786380000000,101.77500152590000000,101.55000305180000000,101.73999786380000000,2728.000000,2773276000.000000,9340.000000
T2403,20230915,101.72499847410000000,101.73000335690000000,101.48999786380000000,101.50499725340000000,3598.000000,3654470400.000000,9789.000000
T2403,20230918,101.41500091550000000,101.45999908450000000,101.27500152590000000,101.38500213620000000,3391.000000,3436356750.000000,10223.000000
T2403,20230919,101.37999725340000000,101.44999694820000000,101.33999633790000000,101.38500213620000000,2451.000000,2485042050.000000,10222.000000
T2403,20230920,101.36499786380000000,101.45500183110000000,101.33000183110000000,101.40000152590000000,1739.000000,1763223600.000000,10279.000000
T2403,20230921,101.41000366210000000,101.56500244140000000,101.37999725340000000,101.53500366210000000,2419.000000,2455434800.000000,10368.000000
T2403,20230922,101.50000000000000000,101.53500366210000000,101.26499938960000000,101.26999664310000000,2638.000000,2674191700.000000,10653.000000
T2403,20230925,101.29000091550000000,101.37999725340000000,101.09500122070000000,101.20500183110000000,2943.000000,2979475050.000000,10780.000000
T2403,20230926,101.18000030520000000,101.27500152590000000,101.11000061040000000,101.25000000000000000,1688.000000,1708067200.000000,10873.000000
T2403,20230927,101.27999877930000000,101.37000274660000000,101.18499755860000000,101.26499938960000000,1943.000000,1967318950.000000,10968.000000
T2403,20230928,101.30000305180000000,101.46499633790000000,101.26499938960000000,101.43499755860000000,1821.000000,1846045350.000000,10839.000000
T2403,20231009,101.43499755860000000,101.51499938960000000,101.38999938960000000,101.42500305180000000,2542.000000,2579308450.000000,10847.000000
T2403,20231010,101.37500000000000000,101.38500213620000000,101.30000305180000000,101.33000183110000000,2146.000000,2174789600.000000,10937.000000
T2403,20231011,101.29499816890000000,101.29499816890000000,101.08499908450000000,101.09999847410000000,2797.000000,2829920050.000000,11382.000000
T2403,20231012,101.01999664310000000,101.18499755860000000,100.97499847410000000,101.15000152590000000,3309.000000,3345202100.000000,11336.000000
T2403,20231013,101.22499847410000000,101.30999755860000000,101.16999816890000000,101.25000000000000000,2898.000000,2933808550.000000,11078.000000
T2403,20231016,101.31500244140000000,101.35500335690000000,101.23500061040000000,101.34999847410000000,2645.000000,2679365050.000000,11202.000000
T2403,20231017,101.29000091550000000,101.29000091550000000,101.13999938960000000,101.19499969480000000,2857.000000,2891802950.000000,11555.000000
T2403,20231018,101.16999816890000000,101.26000213620000000,101.12999725340000000,101.14499664310000000,2537.000000,2566915850.000000,11946.000000
T2403,20231019,101.11000061040000000,101.12999725340000000,100.80500030520000000,100.80500030520000000,3243.000000,3274046350.000000,12326.000000
T2403,20231020,100.86000061040000000,101.05999755860000000,100.75000000000000000,101.04000091550000000,4685.000000,4727850000.000000,12309.000000
T2403,20231023,101.08000183110000000,101.22499847410000000,101.08000183110000000,101.18499755860000000,3161.000000,3197972800.000000,12570.000000
T2403,20231024,101.08999633790000000,101.13500213620000000,100.93499755860000000,101.06999969480000000,4504.000000,4551183700.000000,13108.000000
T2403,20231025,101.01999664310000000,101.33499908450000000,100.88999938960000000,101.31999969480000000,7530.000000,7613260550.000000,13736.000000
T2403,20231026,101.31500244140000000,101.40000152590000000,101.29499816890000000,101.30000305180000000,5068.000000,5135787750.000000,14944.000000
T2403,20231027,101.30000305180000000,101.37500000000000000,101.22000122070000000,101.26499938960000000,5314.000000,5383653050.000000,15380.000000
T2403,20231030,101.27500152590000000,101.41000366210000000,101.27500152590000000,101.36499786380000000,4712.000000,4776352000.000000,16203.000000
T2403,20231031,101.37999725340000000,101.62500000000000000,101.37999725340000000,101.58999633790000000,8687.000000,8821613050.000000,17642.000000
T2403,20231101,101.58999633790000000,101.70999908450000000,101.55999755860000000,101.64499664310000000,11309.000000,11495112750.000000,20760.000000
T2403,20231102,101.69499969480000000,101.80999755860000000,101.69499969480000000,101.80000305180000000,8705.000000,8857259000.000000,22386.000000
T2403,20231103,101.79000091550000000,101.79499816890000000,101.66500091550000000,101.76999664310000000,9111.000000,9269094100.000000,24495.000000
T2403,20231106,101.76999664310000000,101.80000305180000000,101.66000366210000000,101.77500152590000000,8447.000000,8593096100.000000,25897.000000
T2403,20231107,101.80000305180000000,101.83000183110000000,101.70500183110000000,101.73999786380000000,9146.000000,9307543150.000000,28416.000000
T2403,20231108,101.70999908450000000,101.94499969480000000,101.63999938960000000,101.86499786380000000,18404.000000,18732305500.000000,32471.000000
T2403,20231109,101.87999725340000000,101.94499969480000000,101.84500122070000000,101.87500000000000000,16887.000000,17208463150.000000,37571.000000
T2403,20231110,101.86000061040000000,101.98000335690000000,101.83000183110000000,101.94999694820000000,19385.000000,19754341400.000000,41947.000000
T2403,20231113,101.94999694820000000,102.01499938960000000,101.90000152590000000,101.97499847410000000,23300.000000,23758110550.000000,48555.000000
T2403,20231114,101.98000335690000000,102.00499725340000000,101.75499725340000000,101.84999847410000000,31214.000000,31800956050.000000,55014.000000
T2403,20231115,101.80000305180000000,101.88500213620000000,101.72499847410000000,101.83999633790000000,32284.000000,32871052950.000000,63504.000000
T2403,20231116,101.84999847410000000,102.05000305180000000,101.83499908450000000,102.01000213620000000,40627.000000,41425583150.000000,74680.000000
T2403,20231117,102.00000000000000000,102.14499664310000000,101.95999908450000000,102.12500000000000000,45067.000000,45994087300.000000,91211.000000
T2403,20231120,102.08000183110000000,102.09500122070000000,101.98000335690000000,102.08999633790000000,52582.000000,53659541350.000000,105448.000000
T2403,20231121,102.05000305180000000,102.11499786380000000,101.97000122070000000,102.01499938960000000,65132.000000,66465115300.000000,122473.000000
T2403,20231122,102.01000213620000000,102.04000091550000000,101.87000274660000000,101.90499877930000000,84464.000000,86097252050.000000,136020.000000
T2403,20231123,101.80500030520000000,101.81999969480000000,101.62500000000000000,101.62500000000000000,84610.000000,86049705300.000000,136016.000000
T2403,20231124,101.68499755860000000,101.81500244140000000,101.62999725340000000,101.69499969480000000,85193.000000,86671002300.000000,142061.000000
T2403,20231127,101.66999816890000000,101.72499847410000000,101.58000183110000000,101.58499908450000000,78012.000000,79300585050.000000,142384.000000
T2403,20231128,101.70500183110000000,101.82499694820000000,101.66999816890000000,101.82499694820000000,60945.000000,62013266450.000000,144937.000000
T2403,20231129,101.77999877930000000,101.94499969480000000,101.75000000000000000,101.89499664310000000,72355.000000,73700138900.000000,149190.000000
T2403,20231130,101.94999694820000000,102.00000000000000000,101.90000152590000000,101.91500091550000000,61650.000000,62855652650.000000,153534.000000
T2403,20231201,101.90000152590000000,101.99500274660000000,101.88500213620000000,101.97000122070000000,53507.000000,54550684700.000000,158793.000000
T2403,20231204,101.95999908450000000,102.01000213620000000,101.84500122070000000,101.89499664310000000,46656.000000,47544323700.000000,157173.000000
T2403,20231205,101.88999938960000000,102.00000000000000000,101.83000183110000000,102.00000000000000000,58371.000000,59488517500.000000,161777.000000
T2403,20231206,101.98500061040000000,102.01999664310000000,101.92500305180000000,101.97000122070000000,53917.000000,54980885900.000000,162734.000000
T2403,20231207,101.98999786380000000,102.06999969480000000,101.84500122070000000,102.05999755860000000,78720.000000,80277225100.000000,167441.000000
T2403,20231208,102.02999877930000000,102.09999847410000000,102.02500152590000000,102.05500030520000000,54204.000000,55321337200.000000,171421.000000
T2403,20231211,102.19999694820000000,102.29499816890000000,102.18000030520000000,102.25000000000000000,64250.000000,65688215300.000000,176761.000000
T2403,20231212,102.23500061040000000,102.28500366210000000,102.19000244140000000,102.21499633790000000,47776.000000,48845708100.000000,177363.000000
T2403,20231213,102.31999969480000000,102.52500152590000000,102.31500244140000000,102.47499847410000000,59994.000000,61450016150.000000,182462.000000
T2403,20231214,102.40000152590000000,102.54499816890000000,102.34500122070000000,102.35500335690000000,72798.000000,74576474150.000000,178973.000000
T2403,20231215,102.36499786380000000,102.53500366210000000,102.33499908450000000,102.52999877930000000,61311.000000,62800252450.000000,183455.000000
T2403,20231218,102.58000183110000000,102.62999725340000000,102.45999908450000000,102.47499847410000000,50905.000000,52186307450.000000,182098.000000
T2403,20231219,102.44000244140000000,102.55000305180000000,102.41000366210000000,102.52999877930000000,46580.000000,47742457650.000000,185679.000000
T2403,20231220,102.48999786380000000,102.57499694820000000,102.46499633790000000,102.48000335690000000,47589.000000,48786626650.000000,184618.000000
T2403,20231221,102.48999786380000000,102.68000030520000000,102.38999938960000000,102.58999633790000000,78433.000000,80414125200.000000,189461.000000
T2403,20231222,102.70999908450000000,102.80500030520000000,102.66000366210000000,102.66999816890000000,74694.000000,76732025450.000000,192016.000000
T2403,20231225,102.66500091550000000,102.88500213620000000,102.62500000000000000,102.85500335690000000,62022.000000,63746218650.000000,192976.000000
T2403,20231226,102.80500030520000000,102.94999694820000000,102.76999664310000000,102.84500122070000000,64092.000000,65920653950.000000,192716.000000
T2403,20231227,102.91000366210000000,102.95999908450000000,102.76499938960000000,102.92500305180000000,60885.000000,62623418400.000000,192807.000000
T2403,20231228,103.03500366210000000,103.07499694820000000,102.73999786380000000,102.80500030520000000,75459.000000,77639291200.000000,191174.000000
T2403,20231229,102.83999633790000000,102.91500091550000000,102.76000213620000000,102.84500122070000000,52454.000000,53945395350.000000,190010.000000
T2403,20240102,102.93499755860000000,102.94000244140000000,102.72000122070000000,102.72499847410000000,54319.000000,55845774900.000000,187845.000000
T2403,20240103,102.69499969480000000,102.81999969480000000,102.62999725340000000,102.81500244140000000,63045.000000,64755377850.000000,187593.000000
T2403,20240104,102.84500122070000000,102.87999725340000000,102.80000305180000000,102.81500244140000000,45827.000000,47126836500.000000,187095.000000
T2403,20240105,102.90000152590000000,103.05999755860000000,102.84999847410000000,102.94999694820000000,67112.000000,69099556650.000000,192917.000000
T2403,20240108,102.96499633790000000,103.00000000000000000,102.88999938960000000,102.92500305180000000,52740.000000,54289381750.000000,188701.000000
